Gene_ID,Sample_con-1,Sample_con-2,Sample_con-3,Sample_trt-1,Sample_trt-2,Sample_trt-3
pg_1002078,827,709,1014,1506,1593,1162
pg_1002079,0,0,0,0,0,0
pg_1002080,133,179,167,147,204,166
pg_1002081,59,67,72,193,196,121
pg_1002082,125,120,81,104,79,128
pg_1002083,38,36,46,37,19,49
pg_1002084,144,135,139,209,221,261
pg_1002085,0,0,0,0,2,1
pg_1002086,114,54,60,24,0,3
pg_1002087,25,36,10,29,20,58
pg_1002088,43,54,42,156,143,96
pg_1002090,802,678,713,953,849,928
pg_1002091,393,287,310,154,184,285
pg_1002092,5,3,6,5,5,13
pg_1002094,189,168,171,564,612,517
pg_1002095,826,616,791,1014,996,981
pg_1002096,125,71,88,77,65,78
pg_1002097,1,0,1,0,0,0
pg_1002098,0,0,0,0,0,0
pg_1002099,12,7,0,2,3,0
pg_1002100,0,0,0,0,0,0
pg_1002105,5,6,23,4,15,28
pg_1002106,0,1,7,3,0,4
pg_1002113,258,217,216,377,494,410
pg_1002114,17,18,15,57,53,78
pg_1002115,626,585,874,404,458,424
pg_1002116,0,0,5,0,1,0
pg_1002117,0,0,0,0,0,3
pg_1002119,205,209,224,133,139,163
pg_1002120,0,0,3,0,0,1
pg_1002121,5,5,9,0,1,9
pg_1002122,3,10,8,3,6,4
pg_1002123,23,25,42,13,11,10
pg_1002124,2,1,0,3,3,6
pg_1002125,1,0,0,23,20,9
pg_1002128,1112,1260,1070,5118,4447,4335
pg_1002129,249,242,298,256,290,322
pg_1002130,169,135,162,99,115,116
pg_1002131,236,222,310,518,488,379
pg_1002132,0,0,0,0,0,0
pg_1002133,0,0,0,0,1,0
pg_1002134,0,0,0,1,0,0
pg_1002135,0,0,0,0,0,0
pg_1002136,2,0,11,25,26,7
pg_1002141,0,0,0,0,0,0
pg_1002143,0,0,0,2,5,2
pg_1002144,0,0,0,0,0,0
pg_1002145,218,190,329,129,124,168
pg_1002146,11,2,20,21,41,19
pg_1002149,85,76,84,114,125,151
pg_1002152,54,47,60,93,60,79
pg_1002161,0,0,0,0,0,0
pg_1002162,190,139,177,393,436,367
pg_1002163,0,0,0,1,7,0
pg_1002164,1,0,4,1,4,4
pg_1002165,943,741,1169,1573,1919,1606
pg_1002166,0,0,0,23,14,19
pg_1002167,444,454,446,82,80,69
pg_1002168,0,0,0,9,1,8
pg_1002169,15,20,11,5,6,12
pg_1002170,0,0,0,0,0,0
pg_1002171,337,272,379,500,587,568
pg_1002172,2,2,5,9,12,7
pg_1002173,11,11,11,1467,1696,1431
pg_1002177,0,0,0,0,6,0
pg_1002178,0,0,0,0,0,0
pg_1002181,623,614,790,1099,1246,1310
pg_1002183,89,127,124,107,91,199
pg_1002184,119,81,87,149,164,212
pg_1002185,0,0,0,0,0,0
pg_1002186,0,0,0,0,0,0
pg_1002187,525,442,601,898,940,878
pg_1002188,44,45,33,30,36,23
pg_1002189,10,17,36,53,25,14
pg_1002190,63,50,84,70,61,66
pg_1002192,55,45,52,0,0,0
pg_1002193,279,255,262,263,265,369
pg_1002194,267,211,308,473,542,366
pg_1002195,63,76,88,89,78,109
pg_1002196,1580,1091,1466,68,79,55
pg_1002197,168,142,160,307,273,218
pg_1002198,1,0,0,1,3,5
pg_1002199,9,9,6,103,66,182
pg_1002200,1983,1737,2101,1099,1216,1321
pg_1002202,1,6,11,6,5,7
pg_1002208,432,411,449,1890,1823,2245
pg_1002209,105,87,70,55,32,88
pg_1002210,0,0,0,145,98,129
pg_1002211,54,50,55,540,564,788
pg_1002212,0,0,0,0,3,3
pg_1002213,87,121,93,238,263,175
pg_1002214,12,5,2,228,184,386
pg_1002218,3,3,8,32,28,58
pg_1002220,112,172,215,275,354,370
pg_1002221,178,151,162,130,80,130
pg_1002222,210,196,316,204,248,164
pg_1002223,115,117,112,46,40,31
pg_1002224,158,183,160,403,302,290
pg_1002226,142,170,146,77,72,131
pg_1002228,0,0,0,0,0,0
pg_1002232,0,0,0,0,0,0
pg_1002235,1,0,1,0,1,10
pg_1002236,0,0,0,0,0,0
pg_1002237,59,38,85,187,187,240
pg_1002238,105,68,137,197,198,142
pg_1002239,134,132,170,118,116,146
pg_1002243,233,206,187,265,308,376
pg_1002244,566,434,551,680,724,877
pg_1002245,0,0,1,0,0,0
pg_1002248,0,0,0,0,0,0
pg_1002250,0,0,0,0,0,0
pg_1002252,0,3,0,0,0,0
pg_1002256,52,45,43,139,110,169
pg_1002257,312,304,402,97,96,99
pg_1002258,1,0,0,2,0,0
pg_1002262,201,159,220,258,235,170
pg_1002263,2,1,0,5,12,5
pg_1002264,1,12,1,4,2,5
pg_1002265,109,48,89,25,17,17
pg_1002266,0,0,0,0,2,0
pg_1002267,7,12,12,8,7,9
pg_1002268,232,185,234,229,208,322
pg_1002269,11,21,7,8,11,18
pg_1002270,115,84,156,201,226,192
pg_1002271,241,181,152,581,614,388
pg_1002272,41,40,57,80,118,107
pg_1002273,1064,938,828,1548,1592,1505
pg_1002274,0,0,2,2,0,1
pg_1002276,194,162,253,262,273,179
pg_1002277,101,92,187,103,129,88
pg_1002278,739,658,710,1013,1040,1183
pg_1002279,73,44,119,128,159,87
pg_1002286,480,434,574,669,667,658
pg_1002287,32,20,16,17,19,42
pg_1002288,126,150,199,278,313,172
pg_1002290,0,2,0,0,0,0
pg_1002291,1594,1408,1775,930,1295,738
pg_1002292,10,4,14,1,3,0
pg_1002293,9,17,13,43,38,105
pg_1002298,438,320,440,123,191,110
pg_1002299,2,0,1,2,0,4
pg_1002300,31,22,49,40,92,44
pg_1002303,4,1,2,9,3,2
pg_1002304,1,0,0,0,0,0
pg_1002305,6,11,5,20,16,10
pg_1002306,39,37,22,90,48,117
pg_1002307,28,27,30,69,68,63
pg_1002308,14,6,34,25,20,16
pg_1002309,25,42,47,27,38,36
pg_1002310,64,66,83,80,70,105
pg_1002311,209,186,190,204,238,288
pg_1002315,0,0,0,0,0,0
pg_1002316,0,0,1,4,1,0
pg_1002317,0,0,0,0,0,0
pg_1002318,0,0,1,0,0,1
pg_1002319,0,0,0,0,0,0
pg_1002320,0,1,0,12,18,26
pg_1002321,20,24,33,48,47,47
pg_1002327,15,8,7,8,7,21
pg_1002328,337,248,365,911,1037,1290
pg_1002330,3,0,2,7,4,3
pg_1002333,5,4,2,13,9,11
pg_1002335,5,2,2,15,19,41
pg_1002336,0,2,0,25,26,33
pg_1002337,0,0,0,0,1,0
pg_1002347,450,436,397,217,196,395
pg_1002348,159,133,243,190,271,156
pg_1002349,41,44,26,132,85,130
pg_1002355,14,9,14,20,10,23
pg_1002356,134,153,70,63,34,66
pg_1002357,0,0,0,2,0,4
pg_1002358,0,1,0,0,0,2
pg_1002362,96,87,68,64,49,88
pg_1002363,44,51,54,88,69,103
pg_1002368,0,0,0,0,0,0
pg_1002375,0,0,0,0,0,0
pg_1002376,0,0,0,0,0,0
pg_1002377,0,0,0,0,0,0
pg_1002384,38,31,19,24,28,45
pg_1002386,117,148,200,386,297,305
pg_1002388,385,381,421,868,980,684
pg_1002391,28,6,23,0,0,0
pg_1002393,0,0,0,0,0,1
pg_1002395,46,20,50,0,0,0
pg_1002396,0,0,0,0,43,4
pg_1002397,0,0,0,1,2,0
pg_1002398,2,3,5,0,0,4
pg_1002399,0,0,0,0,0,0
pg_1002402,291,324,360,108,94,125
pg_1002403,0,0,0,0,0,0
pg_1002404,451,399,464,171,155,182
pg_1002407,11,15,14,15,10,23
pg_1002408,0,0,4,8,0,2
pg_1002413,373,353,318,710,792,1012
pg_1002414,303,301,423,621,616,541
pg_1002415,2,0,1,0,3,0
pg_1002416,0,0,0,0,0,0
pg_1002418,28,35,37,22,31,18
pg_1002419,59,61,52,77,57,112
pg_1002420,0,1,0,1,6,5
pg_1002421,0,0,0,0,0,0
pg_1002422,87,84,88,58,49,54
pg_1002424,0,0,0,0,0,0
pg_1002425,0,0,0,0,1,1
pg_1002427,0,0,0,0,0,0
pg_1002430,5,0,0,4,0,0
pg_1002432,6,2,2,28,10,20
pg_1002433,11,4,5,13,7,14
pg_1002434,0,0,0,0,0,0
pg_1002436,0,0,0,0,0,0
pg_1002438,10,5,9,6,3,6
pg_1002439,1,0,0,0,0,0
pg_1002441,0,0,0,0,0,0
pg_1002443,0,0,0,0,0,0
pg_1002444,0,2,4,4,2,0
pg_1002447,0,0,0,0,0,0
pg_1002449,10,5,9,6,3,6
pg_1002450,1,0,0,0,2,19
pg_1002451,0,0,0,0,0,0
pg_1002454,33,20,35,66,79,91
pg_1002455,191,178,184,170,193,307
pg_1002456,35,24,31,20,17,27
pg_1002457,1,0,0,0,1,0
pg_1002458,0,0,0,0,0,0
pg_1002461,112,136,137,309,245,326
pg_1002462,220,173,139,132,82,158
pg_1002466,2,6,2,3,7,11
pg_1002470,485,380,404,363,400,366
pg_1002471,1,1,1,2,6,1
pg_1002472,327,316,389,411,424,330
pg_1002475,83,63,107,223,231,122
pg_1002479,67,77,50,144,104,85
pg_1002480,0,2,8,14,7,9
pg_1002483,132,141,90,174,263,163
pg_1002484,514,499,376,392,408,574
pg_1002492,2433,2080,2448,4166,4697,5019
pg_1002493,1,1,7,10,10,11
pg_1002494,263,241,360,634,784,736
pg_1002495,0,0,0,0,0,0
pg_1002509,5,7,13,49,44,19
pg_1002512,292,232,229,229,288,356
pg_1002514,2,2,0,0,0,2
pg_1002515,4,3,1,0,0,0
pg_1002516,0,0,2,0,1,0
pg_1002517,0,2,0,0,0,0
pg_1002518,2,3,1,0,0,1
pg_1002519,29,26,29,32,29,38
pg_1002520,0,0,0,0,0,0
pg_1002521,0,0,0,0,0,0
pg_1002523,0,0,0,0,0,0
pg_1002524,0,0,0,0,0,0
pg_1002526,295,256,407,169,157,127
pg_1002533,3,0,1,0,2,3
pg_1002542,9,5,6,0,0,0
pg_1002545,0,4,0,2,1,0
pg_1002548,127,138,185,335,347,220
pg_1002552,50,21,39,38,66,45
pg_1002553,0,0,0,0,0,0
pg_1002554,0,0,0,0,0,0
pg_1002555,27,14,11,218,262,87
pg_1002565,0,0,0,0,0,0
pg_1002568,7,3,2,15,12,24
pg_1002570,8,0,2,7,1,9
pg_1002572,0,2,0,2,2,0
pg_1002574,118,107,82,78,29,78
pg_1002575,20,10,16,29,29,29
pg_1002581,10,16,36,12,20,14
pg_1002582,0,0,0,1,0,0
pg_1002584,101,99,138,58,70,111
pg_1002588,5,13,10,29,34,52
pg_1002592,12,5,10,12,7,11
pg_1002594,481,379,483,14,27,9
pg_1002595,10,14,33,0,0,0
pg_1002597,471,297,408,0,0,0
pg_1002598,145,100,96,0,0,0
pg_1002599,167,143,182,131,164,153
pg_1002604,3,8,7,9,5,12
pg_1002606,7,6,12,182,190,350
pg_1002607,248,270,257,97,87,100
pg_1002609,271,196,205,295,213,378
pg_1002610,134,98,155,271,322,229
pg_1002614,0,0,0,0,0,0
pg_1002621,98,125,157,689,865,682
pg_1002623,0,2,0,0,0,0
pg_1002642,1,0,0,0,1,0
pg_1002643,1,0,0,1,0,0
pg_1002665,0,0,0,0,0,0
pg_1002670,0,0,0,0,0,0
pg_1002671,235,197,166,296,238,257
pg_1002672,0,0,3,0,0,4
pg_1002673,1,2,0,0,2,0
pg_1002675,0,0,0,1,0,3
pg_1002680,1,0,1,7,1,0
pg_1002681,0,0,1,0,2,2
pg_1002686,0,0,0,7,2,5
pg_1002689,0,0,0,21,23,26
pg_1002690,68,46,84,80,64,63
pg_1002691,214,232,331,716,793,617
pg_1002692,106,107,139,96,116,112
pg_1002695,158,139,152,143,149,172
pg_1002706,0,0,0,0,0,0
pg_1002707,316,265,237,470,464,613
pg_1002709,10,13,11,5,4,3
pg_1002713,114,93,113,55,23,60
pg_1002714,1,2,0,0,1,3
pg_1002716,745,634,724,663,607,512
pg_1002717,2,3,2,3,1,4
pg_1002722,1,0,1,4,1,3
pg_1002723,13,12,14,16,22,17
pg_1002733,1,0,4,1,1,3
pg_1002734,215,164,160,159,170,187
pg_1002735,0,0,0,0,0,0
pg_1002736,48,39,42,9,16,16
pg_1002737,0,0,3,0,0,0
pg_1002738,0,0,0,0,0,0
pg_1002739,0,0,0,0,0,0
pg_1002743,296,316,574,790,796,538
pg_1002744,1395,1130,1359,1354,1419,1271
pg_1002746,4,2,1,0,0,2
pg_1002747,0,0,0,0,0,0
pg_1002754,17,7,10,46,47,48
pg_1002775,104,69,122,3,1,0
pg_1002776,8,1,1,0,2,5
pg_1002777,0,0,0,0,0,0
pg_1002779,0,0,0,0,0,0
pg_1002780,0,2,0,0,0,1
pg_1002783,8,9,3,3,4,11
pg_1002805,0,0,1,0,0,0
pg_1002806,2,0,3,5,9,9
pg_1002807,0,0,0,2,2,2
pg_1002813,0,3,3,6,11,3
pg_1002818,29,27,27,44,48,49
pg_1002820,0,0,2,0,1,2
pg_1002822,0,0,0,0,0,0
pg_1002823,0,1,0,0,0,0
pg_1002829,13,11,35,0,2,2
pg_1002831,0,0,0,0,0,0
pg_1002833,0,0,0,4,0,4
pg_1002834,0,0,0,0,1,0
pg_1002840,0,0,0,0,0,0
pg_1002854,136,149,162,252,271,266
pg_1002862,26,24,25,12,14,10
pg_1002866,0,0,0,0,0,0
pg_1002869,804,773,984,791,818,1093
pg_1002871,0,0,0,0,2,0
pg_1002873,0,0,0,0,0,0
pg_1002882,0,0,0,0,0,0
pg_1002883,0,0,0,0,2,3
pg_1002888,0,0,0,0,0,0
pg_1002889,0,0,0,0,0,0
pg_1002890,0,0,0,0,0,1
pg_1002895,0,0,0,8,0,1
pg_1002896,0,0,0,0,0,0
pg_1002897,0,0,0,0,1,0
pg_1002898,11,0,10,3,22,8
pg_1002899,1,7,0,19,9,4
pg_1002900,12,25,5,24,12,18
pg_1002901,0,0,0,0,0,0
pg_1002902,1,7,0,19,9,4
pg_1002903,1,7,0,19,9,4
pg_1002908,5,3,1,3,2,3
pg_1002909,0,0,0,0,0,0
pg_1002911,0,0,0,0,0,0
pg_1002920,0,3,0,38,64,66
pg_1002923,0,9,2,6,11,13
pg_1002925,0,0,0,0,0,0
pg_1002928,5,9,3,2,6,5
pg_1002938,0,5,0,0,0,0
pg_1002941,0,0,0,0,0,0
pg_1002944,0,2,0,1,0,0
pg_1002946,0,0,0,0,0,0
pg_1002947,0,0,0,0,0,0
pg_1002951,0,0,1,6,12,4
pg_1002952,19,2,0,11,10,0
pg_1002955,5,23,6,0,0,0
pg_1002957,0,0,5,23,9,7
pg_1002959,1,4,6,15,0,8
pg_1002960,0,2,0,16,9,5
pg_1002963,0,0,0,0,0,0
pg_1002967,1522,1135,1691,50,8,9
pg_1002979,323,228,393,92,29,17
pg_1002980,1,0,1,0,0,0
pg_1002981,0,1,4,6,2,3
pg_1002986,0,0,0,1,0,0
pg_1002990,0,0,0,0,0,0
pg_1002991,102,113,93,179,126,146
pg_1002998,0,5,9,1,3,2
pg_1003002,0,0,0,0,0,0
pg_1003008,742,574,643,300,262,259
pg_1003014,23,31,23,46,0,23
pg_1003015,3,3,2,0,0,7
pg_1003022,47,40,63,74,67,49
pg_1003023,0,0,0,0,0,0
pg_1003024,0,0,0,0,0,0
pg_1003025,0,2,0,2,2,0
pg_1003026,0,0,0,1,0,0
pg_1003031,23,31,23,0,31,23
pg_1003034,0,0,0,0,0,0
pg_1003043,8,8,5,1,3,6
pg_1003055,8429,6969,7625,2405,2296,2546
pg_1003059,351,346,334,375,451,550
pg_1003060,102,97,102,233,138,170
pg_1003061,0,1,0,2,0,0
pg_1003062,1,0,0,1,0,0
pg_1003063,1,0,0,0,4,0
pg_1003070,0,0,0,1,0,1
pg_1003071,0,1,0,4,1,6
pg_1003074,0,0,0,0,0,0
pg_1003075,1,9,7,0,1,0
pg_1003076,0,0,0,0,0,0
pg_1003078,2,4,1,0,0,0
pg_1003082,148,111,154,72,83,120
pg_1003086,197,174,192,240,212,250
pg_1003087,0,0,0,0,0,0
pg_1003100,0,0,0,0,0,0
pg_1003102,1677,1597,1642,728,800,725
pg_1003103,0,0,0,0,0,0
pg_1003117,14,4,19,12,13,22
pg_1003145,0,0,2,1,0,0
pg_1003186,102,99,147,139,139,135
pg_1003203,0,0,0,0,0,0
pg_1003215,0,0,0,0,0,0
pg_1003228,0,3,5,0,0,0
pg_1003236,8,16,14,21,21,28
pg_1003240,20,8,27,30,32,28
pg_1003241,1,0,7,1,1,2
pg_1003247,39,29,47,21,22,38
pg_1003248,1,1,1,1,0,0
pg_1003249,0,0,0,0,0,0
pg_1003260,443,290,410,252,321,359
pg_1003261,2,0,5,1,1,0
pg_1003267,0,0,0,4,5,2
pg_1003268,0,0,0,11,10,4
pg_1003276,0,0,0,0,0,0
pg_1003282,0,0,0,0,0,0
pg_1003283,0,0,0,0,0,0
pg_1003285,0,0,0,0,0,0
pg_1003287,0,0,0,0,0,0
pg_1003289,0,0,0,0,1,0
pg_1003290,0,0,0,0,0,0
pg_1003305,1,0,1,1,0,0
pg_1003310,0,0,2,1,0,1
pg_1003327,7,10,8,3,6,6
pg_1003334,0,0,0,0,0,0
pg_1003335,0,0,0,0,0,0
pg_1003336,101,85,92,152,116,174
pg_1003345,0,0,1,0,0,0
pg_1003355,0,0,1,0,0,0
pg_1003356,0,0,0,0,0,0
pg_1003362,20,19,26,13,33,31
pg_1003363,0,0,0,0,0,0
pg_1003375,0,0,6,0,3,14
pg_1003377,5,1,1,8,2,1
pg_1003382,0,2,0,1,1,1
pg_1003384,60,29,79,34,53,60
pg_1003392,0,0,0,0,0,0
pg_1003393,0,0,0,0,0,0
pg_1003394,0,0,0,0,0,3
pg_1003399,9,4,10,7,8,2
pg_1003406,160,88,202,338,248,290
pg_1003407,2,0,2,1,3,0
pg_1003410,0,0,0,0,0,0
pg_1003416,0,0,0,0,0,0
pg_1003431,11,0,4,3,9,7
pg_1003437,7,9,13,13,14,26
pg_1003438,42,48,46,75,76,82
pg_1003440,0,0,0,0,0,1
pg_1003441,0,0,0,0,0,0
pg_1003447,32,36,19,34,25,39
pg_1003448,13,22,23,23,15,7
pg_1003456,1,4,0,3,0,0
pg_1003461,1,0,1,0,0,0
pg_1003509,0,0,0,0,0,0
pg_1003516,2,0,0,1,0,4
pg_1003517,998,890,1118,508,568,418
pg_1003531,0,0,0,0,0,0
pg_1003553,0,0,0,0,0,0
pg_1003571,30,32,21,23,19,37
pg_1003582,0,0,0,0,0,0
pg_1003599,0,0,0,0,0,0
pg_1003603,0,0,0,0,0,0
pg_1003604,0,0,0,0,0,0
pg_1003605,716,649,751,337,412,459
pg_1003613,0,0,0,0,0,0
pg_1003614,0,0,0,0,0,2
pg_1003618,1,0,0,0,0,0
pg_1003619,0,0,0,0,1,0
pg_1003620,0,0,0,0,0,0
pg_1003621,101,97,118,132,98,126
pg_1003626,66,60,68,114,72,95
pg_1003634,2,2,2,4,4,7
pg_1003635,0,3,4,67,79,70
pg_1003639,0,0,0,0,0,0
pg_1003641,47,56,20,13,20,33
pg_1003642,34,30,23,28,16,23
pg_1003643,0,1,4,3,4,3
pg_1003669,0,0,0,0,0,0
pg_1003670,0,0,0,0,0,0
pg_1003678,0,0,0,0,0,0
pg_1003679,0,0,1,0,0,0
pg_1003697,0,0,0,0,0,0
pg_1003705,0,0,0,0,0,0
pg_1003706,0,5,7,1,0,5
pg_1003708,1,0,0,0,0,7
pg_1003711,1,1,3,0,0,4
pg_1003738,0,0,0,0,0,0
pg_1003740,0,0,1,0,0,0
pg_1003743,0,0,1,0,0,0
pg_1003744,0,0,0,0,0,0
pg_1003746,0,0,0,0,0,0
pg_1003750,0,0,0,0,0,0
pg_1003770,2,0,1,9,14,10
pg_1003778,0,0,1,0,0,4
pg_1003783,107,97,107,183,165,191
pg_1003791,0,0,1,0,0,0
pg_1003795,0,0,0,0,2,0
pg_1003802,3,6,0,1,1,0
pg_1003815,0,0,0,0,0,0
pg_1003817,0,0,0,0,0,0
pg_1003822,173,167,164,206,128,210
pg_1003834,0,0,0,0,0,1
pg_1003838,0,0,0,0,0,0
pg_1003843,0,1,3,0,0,5
pg_1003848,3,0,2,5,2,0
pg_1003849,1,0,7,5,4,12
pg_1003852,39,32,25,30,28,58
pg_1003853,0,0,0,0,0,0
pg_1003854,0,0,0,0,0,0
pg_1003856,0,0,0,1,0,0
pg_1003857,0,0,0,0,0,0
pg_1003867,0,0,0,0,0,0
pg_1003877,0,0,0,0,0,0
pg_1003884,0,0,0,0,0,0
pg_1003885,2,0,1,2,5,2
pg_1003889,34,42,32,44,24,69
pg_1003906,108,120,65,35,43,39
pg_1003907,2,0,0,0,0,0
pg_1003918,6,2,3,36,20,18
pg_1003937,258,172,354,338,325,326
pg_1003941,0,0,0,0,0,0
pg_1003946,0,0,0,0,0,0
pg_1003956,0,0,0,0,1,0
pg_1003966,31,14,13,1,2,0
pg_1003979,0,0,0,0,0,0
pg_1003980,0,0,0,0,0,0
pg_1003987,430,371,411,438,494,419
pg_1003988,6,1,2,8,7,9
pg_1004004,0,1,8,9,18,7
pg_1004022,383,283,335,298,321,322
pg_1004025,1,0,0,0,1,0
pg_1004026,0,2,0,0,0,0
pg_1004030,4,1,0,0,0,0
pg_1004038,0,0,0,0,0,0
pg_1004040,38,61,36,40,43,113
pg_1004042,0,0,0,0,0,0
pg_1004089,37,38,38,0,0,2
pg_1004099,0,0,1,1,0,0
pg_1004106,0,0,0,0,0,0
pg_1004107,136,125,250,403,483,268
pg_1004108,5,7,12,11,19,13
pg_1004113,0,0,3,0,0,0
pg_1004122,32,37,37,21,29,44
pg_1004123,0,6,0,6,0,2
pg_1004144,33,12,31,43,23,30
pg_1004145,0,0,0,0,1,0
pg_1004174,0,0,0,0,0,0
pg_1004177,150,81,149,1,1,5
pg_1004178,0,0,0,0,0,0
pg_1004181,0,0,0,0,0,0
pg_1004184,0,0,0,0,0,0
pg_1004186,4,3,0,1,1,0
pg_1004199,0,0,0,1,1,4
pg_1004202,0,0,0,0,2,2
pg_1004204,1,2,2,8,2,3
pg_1004211,53,103,85,69,73,115
pg_1004214,70,35,54,53,30,91
pg_1004230,2,8,6,3,0,6
pg_1004247,0,0,0,0,0,0
pg_1004267,0,0,0,0,0,1
pg_1004281,10,27,18,8,21,39
pg_1004305,3,1,2,6,2,10
pg_1004306,0,0,0,0,0,0
pg_1004307,20,6,15,10,13,26
pg_1004315,233,189,161,0,0,0
pg_1004331,0,0,0,0,0,0
pg_1004332,0,0,0,0,0,0
pg_1004337,10,2,7,3,10,12
pg_1004339,0,0,0,0,0,0
pg_1004344,0,0,0,7,7,4
pg_1004345,1,0,1,1,10,0
pg_1004348,608,440,452,195,174,222
pg_1004377,4,8,0,2,12,14
pg_1004383,5,0,0,0,0,0
pg_1004384,1,0,0,0,0,0
pg_1004387,0,0,0,0,0,0
pg_1004389,84,83,96,111,133,120
pg_1004400,0,5,12,1,8,1
pg_1004416,145,104,157,265,331,195
pg_1004418,0,0,0,0,0,0
pg_1004433,172,176,257,390,403,275
pg_1004454,0,0,0,1,0,0
pg_1004456,291,333,455,997,894,1094
pg_1004496,0,0,0,67,72,74
pg_1004500,0,2,3,1,2,4
pg_1004514,0,0,0,0,0,2
pg_1004543,0,0,0,0,0,0
pg_1004544,0,0,0,0,0,0
pg_1004556,228,248,204,750,736,543
pg_1004558,0,0,0,0,0,0
pg_1004559,14,7,10,16,10,15
pg_1004560,56,51,44,29,37,50
pg_1004561,0,0,0,0,0,0
pg_1004562,0,0,0,0,0,0
pg_1004564,0,0,0,0,0,0
pg_1004574,8,1,8,11,5,6
pg_1004577,35,28,25,36,12,52
pg_1004580,0,0,0,0,0,0
pg_1004600,0,0,0,0,0,0
pg_1004602,0,0,0,0,0,1
pg_1004621,13,19,3,8,1,28
pg_1004623,0,0,0,0,0,0
pg_1004628,0,0,0,0,0,0
pg_1004631,0,0,0,0,0,0
pg_1004632,2,1,1,5,12,8
pg_1004644,174,96,75,92,69,57
pg_1004663,0,2,0,0,0,1
pg_1004682,1,0,0,4,0,3
pg_1004683,0,0,0,1,0,3
pg_1004684,0,0,0,0,0,0
pg_1004696,0,0,0,1,0,0
pg_1004697,8,2,4,8,4,13
pg_1004705,38,26,36,18,29,8
pg_1004711,21,35,41,25,27,23
pg_1004724,0,0,0,0,1,0
pg_1004731,134,143,170,234,208,284
pg_1004748,198,174,233,115,106,108
pg_1004758,0,0,0,0,2,0
pg_1004760,787,632,765,98,120,128
pg_1004761,693,550,798,387,385,460
pg_1004766,0,0,0,0,0,1
pg_1004773,0,0,0,1,0,0
pg_1004774,0,0,0,0,0,0
pg_1004778,14,10,10,8,4,7
pg_1004779,0,0,0,0,0,0
pg_1004783,122,94,125,121,122,92
pg_1004785,0,0,8,2,4,2
pg_1004786,2,2,0,0,2,3
pg_1004791,0,0,0,0,1,0
pg_1004801,0,0,0,0,0,0
pg_1004833,0,0,0,0,0,0
pg_1004834,2,1,0,0,0,0
pg_1004843,0,0,0,0,0,0
pg_1004854,0,0,0,0,0,0
pg_1004856,0,0,0,2,0,0
pg_1004867,0,0,0,1,0,0
pg_1004883,34,23,40,29,29,24
pg_1004884,6,11,6,1,6,3
pg_1004885,0,1,2,1,0,3
pg_1004886,0,0,0,3,0,2
pg_1004887,0,0,0,0,0,0
pg_1004890,0,0,0,1,0,0
pg_1004892,12,6,9,7,4,0
pg_1004898,98,81,97,167,185,124
pg_1004924,0,0,1,5,6,1
pg_1004930,5,0,4,5,11,6
pg_1004931,29,37,32,80,64,80
pg_1004941,0,0,0,0,0,0
pg_1004946,8,4,0,7,11,5
pg_1004948,1,0,0,0,0,0
pg_1004951,8,3,1,13,8,24
pg_1004952,0,0,0,0,0,0
pg_1004975,250,207,268,330,444,402
pg_1004991,0,0,0,0,0,1
pg_1005001,0,0,0,0,0,0
pg_1005031,215,190,168,663,731,332
pg_1005032,0,0,0,0,0,0
pg_1005043,140,142,153,102,130,150
pg_1005044,2,0,0,2,4,1
pg_1005050,0,0,0,0,0,0
pg_1005060,0,0,0,0,0,1
pg_1005069,0,0,0,0,0,0
pg_1005089,9,9,5,9,10,19
pg_1005090,4,3,1,5,3,0
pg_1005091,5,9,4,2,7,2
pg_1005092,1,0,0,0,0,0
pg_1005093,0,0,0,0,0,2
pg_1005094,0,4,0,0,0,0
pg_1005111,44,36,66,82,69,76
pg_1005114,0,0,0,0,0,0
pg_1005136,0,0,0,0,0,0
pg_1005148,1,0,1,1,2,8
pg_1005150,0,0,0,0,0,0
pg_1005170,0,0,0,0,0,0
pg_1005187,0,0,0,0,0,0
pg_1005190,0,0,0,0,0,0
pg_1005191,0,0,0,0,0,2
pg_1005193,0,0,0,3,0,0
pg_1005194,0,3,0,0,2,0
pg_1005199,0,0,0,1,0,1
pg_1005200,0,0,0,0,0,0
pg_1005201,0,0,0,0,0,0
pg_1005202,0,0,0,0,0,0
pg_1005206,0,0,0,0,0,0
pg_1005209,0,0,0,0,0,0
pg_1005210,2,1,5,10,4,3
pg_1005211,0,0,1,7,8,0
pg_1005219,0,0,0,0,0,0
pg_1005220,0,0,0,0,0,0
pg_1005222,4,1,7,14,16,5
pg_1005225,0,0,0,0,0,0
pg_1005241,0,0,0,0,0,0
pg_1005242,0,0,0,0,0,0
pg_1005243,0,0,0,0,0,0
pg_1005244,3,1,15,32,34,11
pg_1005245,0,0,0,0,1,0
pg_1005249,0,0,0,0,0,0
pg_1005250,0,0,0,0,1,0
pg_1005251,0,2,1,0,24,9
pg_1005254,0,0,0,0,0,0
pg_1005256,0,0,0,0,0,0
pg_1005257,0,0,0,0,5,0
pg_1005267,0,0,0,0,0,0
pg_1005268,0,0,1,11,0,0
pg_1005269,0,0,1,10,0,0
pg_1005274,0,0,0,0,0,0
pg_1005275,3,0,0,9,10,9
pg_1005276,4,4,6,11,3,12
pg_1005277,0,0,0,2,2,4
pg_1005278,0,0,0,1,8,0
